Id;Suggested;Title;IsLeaf;IsAdoptedChild;AverageDepth;Level;ConceptDetailsId;ParentId
A67.9;;A67.9_Pinta, unspecified;1;0;4;4;NULL;A67
A68;;A68_Relapsing fevers;0;0;3;3;NULL;A65-A69
A68.0;;A68.0_Louse-borne relapsing fever;1;0;4;4;NULL;A68
A68.1;;A68.1_Tick-borne relapsing fever;1;0;4;4;NULL;A68
A68.9;;A68.9_Relapsing fever, unspecified;1;0;4;4;NULL;A68
A69;;A69_Other spirochaetal infections;0;0;3;3;NULL;A65-A69
A69.0;;A69.0_Necrotizing ulcerative stomatitis;1;0;4;4;NULL;A69
A69.1;;A69.1_Other Vincent infections;1;0;4;4;NULL;A69
A69.2;;A69.2_Lyme disease;1;0;4;4;NULL;A69
A69.8;;A69.8_Other specified spirochaetal infections;1;0;4;4;NULL;A69
A69.9;;A69.9_Spirochaetal infection, unspecified;1;0;4;4;NULL;A69
A70;;A70_Chlamydia psittaci infection;1;0;3;3;NULL;A70-A74
A70-A74;;A70-A74_Other diseases caused by chlamydiae;0;0;2;2;NULL;I
A71;;A71_Trachoma;0;0;3;3;NULL;A70-A74
A71.0;;A71.0_Initial stage of trachoma;1;0;4;4;NULL;A71
A71.1;;A71.1_Active stage of trachoma;1;0;4;4;NULL;A71
A71.9;;A71.9_Trachoma, unspecified;1;0;4;4;NULL;A71
A74;;A74_Other diseases caused by chlamydiae;0;0;3;3;NULL;A70-A74
A74.0;;A74.0_Chlamydial conjunctivitis;1;0;4;4;NULL;A74
A74.8;;A74.8_Other chlamydial diseases;1;0;4;4;NULL;A74
A74.9;;A74.9_Chlamydial infection, unspecified;1;0;4;4;NULL;A74
A75;;A75_Typhus fever;0;0;3;3;NULL;A75-A79
A75.0;;A75.0_Epidemic louse-borne typhus fever due to Rickettsia prowazekii;1;0;4;4;NULL;A75
A75.1;;A75.1_Recrudescent typhus [Brill disease];1;0;4;4;NULL;A75
A75.2;;A75.2_Typhus fever due to Rickettsia typhi;1;0;4;4;NULL;A75
A75.3;;A75.3_Typhus fever due to Rickettsia tsutsugamushi;1;0;4;4;NULL;A75
A75.9;;A75.9_Typhus fever, unspecified;1;0;4;4;NULL;A75
A75-A79;;A75-A79_Rickettsioses;0;0;2;2;NULL;I
A77;;A77_Spotted fever [tick-borne rickettsioses];0;0;3;3;NULL;A75-A79
A77.0;;A77.0_Spotted fever due to Rickettsia rickettsii;1;0;4;4;NULL;A77
A77.1;;A77.1_Spotted fever due to Rickettsia conorii;1;0;4;4;NULL;A77
A77.2;;A77.2_Spotted fever due to Rickettsia sibirica;1;0;4;4;NULL;A77
A77.3;;A77.3_Spotted fever due to Rickettsia australis;1;0;4;4;NULL;A77
A77.8;;A77.8_Other spotted fevers;1;0;4;4;NULL;A77
A77.9;;A77.9_Spotted fever, unspecified;1;0;4;4;NULL;A77
A78;;A78_Q fever;1;0;3;3;NULL;A75-A79
A79;;A79_Other rickettsioses;0;0;3;3;NULL;A75-A79
A79.0;;A79.0_Trench fever;1;0;4;4;NULL;A79
A79.1;;A79.1_Rickettsialpox due to Rickettsia akari;1;0;4;4;NULL;A79
A79.8;;A79.8_Other specified rickettsioses;1;0;4;4;NULL;A79
A79.9;;A79.9_Rickettsiosis, unspecified;1;0;4;4;NULL;A79
A80;;A80_Acute poliomyelitis;0;0;3;3;NULL;A80-A89
A80.0;;A80.0_Acute paralytic poliomyelitis, vaccine-associated;1;0;4;4;NULL;A80
A80.1;;A80.1_Acute paralytic poliomyelitis, wild virus, imported;1;0;4;4;NULL;A80
A80.2;;A80.2_Acute paralytic poliomyelitis, wild virus, indigenous;1;0;4;4;NULL;A80
A80.3;;A80.3_Acute paralytic poliomyelitis, other and unspecified;1;0;4;4;NULL;A80
A80.4;;A80.4_Acute nonparalytic poliomyelitis;1;0;4;4;NULL;A80
A80.9;;A80.9_Acute poliomyelitis, unspecified;1;0;4;4;NULL;A80
A80-A89;;A80-A89_Viral infections of the central nervous system;0;0;2;2;NULL;I
A81;;A81_Atypical virus infections of central nervous system;0;0;3;3;NULL;A80-A89
A81.0;;A81.0_Creutzfeldt-Jakob disease;1;0;4;4;NULL;A81
A81.1;;A81.1_Subacute sclerosing panencephalitis;1;0;4;4;NULL;A81
A81.2;;A81.2_Progressive multifocal leukoencephalopathy;1;0;4;4;NULL;A81
A81.8;;A81.8_Other atypical virus infections of central nervous system;1;0;4;4;NULL;A81
A81.9;;A81.9_Atypical virus infection of central nervous system, unspecified;1;0;4;4;NULL;A81
A82;;A82_Rabies;0;0;3;3;NULL;A80-A89
A82.0;;A82.0_Sylvatic rabies;1;0;4;4;NULL;A82
A82.1;;A82.1_Urban rabies;1;0;4;4;NULL;A82
A82.9;;A82.9_Rabies, unspecified;1;0;4;4;NULL;A82
A83;;A83_Mosquito-borne viral encephalitis;0;0;3;3;NULL;A80-A89
A83.0;;A83.0_Japanese encephalitis;1;0;4;4;NULL;A83
A83.1;;A83.1_Western equine encephalitis;1;0;4;4;NULL;A83
A83.2;;A83.2_Eastern equine encephalitis;1;0;4;4;NULL;A83
A83.3;;A83.3_St Louis encephalitis;1;0;4;4;NULL;A83
A83.4;;A83.4_Australian encephalitis;1;0;4;4;NULL;A83
A83.5;;A83.5_California encephalitis;1;0;4;4;NULL;A83
A83.6;;A83.6_Rocio virus disease;1;0;4;4;NULL;A83
A83.8;;A83.8_Other mosquito-borne viral encephalitis;1;0;4;4;NULL;A83
A83.9;;A83.9_Mosquito-borne viral encephalitis, unspecified;1;0;4;4;NULL;A83
A84;;A84_Tick-borne viral encephalitis;0;0;3;3;NULL;A80-A89
A84.0;;A84.0_Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis];1;0;4;4;NULL;A84
A84.1;;A84.1_Central European tick-borne encephalitis;1;0;4;4;NULL;A84
A84.8;;A84.8_Other tick-borne viral encephalitis;1;0;4;4;NULL;A84
A84.9;;A84.9_Tick-borne viral encephalitis, unspecified;1;0;4;4;NULL;A84
A85;;A85_Other viral encephalitis, not elsewhere classified;0;0;3;3;NULL;A80-A89
A85.0;;A85.0_Enteroviral encephalitis;1;0;4;4;NULL;A85
A85.1;;A85.1_Adenoviral encephalitis;1;0;4;4;NULL;A85
A85.2;;A85.2_Arthropod-borne viral encephalitis, unspecified;1;0;4;4;NULL;A85
A85.8;;A85.8_Other specified viral encephalitis;1;0;4;4;NULL;A85
A86;;A86_Unspecified viral encephalitis;1;0;3;3;NULL;A80-A89
A87;;A87_Viral meningitis;0;0;3;3;NULL;A80-A89
A87.0;;A87.0_Enteroviral meningitis;1;0;4;4;NULL;A87
A87.1;;A87.1_Adenoviral meningitis;1;0;4;4;NULL;A87
A87.2;;A87.2_Lymphocytic choriomeningitis;1;0;4;4;NULL;A87
A87.8;;A87.8_Other viral meningitis;1;0;4;4;NULL;A87
A87.9;;A87.9_Viral meningitis, unspecified;1;0;4;4;NULL;A87
A88;;A88_Other viral infections of central nervous system, not elsewhere classified;0;0;3;3;NULL;A80-A89
A88.0;;A88.0_Enteroviral exanthematous fever [Boston exanthem];1;0;4;4;NULL;A88
A88.1;;A88.1_Epidemic vertigo;1;0;4;4;NULL;A88
A88.8;;A88.8_Other specified viral infections of central nervous system;1;0;4;4;NULL;A88
A89;;A89_Unspecified viral infection of central nervous system;1;0;3;3;NULL;A80-A89
A92;;A92_Other mosquito-borne viral fevers;0;0;3;3;NULL;A92-A99
A92.0;;A92.0_Chikungunya virus disease;1;0;4;4;NULL;A92
A92.1;;"A92.1_O&#x27;nyong-nyong fever";1;0;4;4;NULL;A92
A92.2;;A92.2_Venezuelan equine fever;1;0;4;4;NULL;A92
A92.3;;A92.3_West Nile virus infection;1;0;4;4;NULL;A92
A92.4;;A92.4_Rift Valley fever;1;0;4;4;NULL;A92
A92.5;;A92.5_Zika virus disease;1;0;4;4;NULL;A92
A92.8;;A92.8_Other specified mosquito-borne viral fevers;1;0;4;4;NULL;A92
A92.9;;A92.9_Mosquito-borne viral fever, unspecified;1;0;4;4;NULL;A92
A92-A99;;A92-A99_Arthropod-borne viral fevers and viral haemorrhagic fevers;0;0;2;2;NULL;I
A93;;A93_Other arthropod-borne viral fevers, not elsewhere classified;0;0;3;3;NULL;A92-A99
A93.0;;A93.0_Oropouche virus disease;1;0;4;4;NULL;A93
A93.1;;A93.1_Sandfly fever;1;0;4;4;NULL;A93
A93.2;;A93.2_Colorado tick fever;1;0;4;4;NULL;A93
A93.8;;A93.8_Other specified arthropod-borne viral fevers;1;0;4;4;NULL;A93
A94;;A94_Unspecified arthropod-borne viral fever;1;0;3;3;NULL;A92-A99
A95;;A95_Yellow fever;0;0;3;3;NULL;A92-A99
A95.0;;A95.0_Sylvatic yellow fever;1;0;4;4;NULL;A95
A95.1;;A95.1_Urban yellow fever;1;0;4;4;NULL;A95
A95.9;;A95.9_Yellow fever, unspecified;1;0;4;4;NULL;A95
A96;;A96_Arenaviral haemorrhagic fever;0;0;3;3;NULL;A92-A99
A96.0;;A96.0_Junin haemorrhagic fever;1;0;4;4;NULL;A96
A96.1;;A96.1_Machupo haemorrhagic fever;1;0;4;4;NULL;A96
A96.2;;A96.2_Lassa fever;1;0;4;4;NULL;A96
A96.8;;A96.8_Other arenaviral haemorrhagic fevers;1;0;4;4;NULL;A96
A96.9;;A96.9_Arenaviral haemorrhagic fever, unspecified;1;0;4;4;NULL;A96
A97;;A97_Dengue;0;0;3;3;NULL;A92-A99
A97.0;;A97.0_Dengue without warning signs;1;0;4;4;NULL;A97
A97.1;;A97.1_Dengue with warning signs;1;0;4;4;NULL;A97
A97.2;;A97.2_Severe Dengue;1;0;4;4;NULL;A97
A97.9;;A97.9_Dengue, unspecified;1;0;4;4;NULL;A97
A98;;A98_Other viral haemorrhagic fevers, not elsewhere classified;0;0;3;3;NULL;A92-A99
A98.0;;A98.0_Crimean-Congo haemorrhagic fever;1;0;4;4;NULL;A98
A98.1;;A98.1_Omsk haemorrhagic fever;1;0;4;4;NULL;A98
A98.2;;A98.2_Kyasanur Forest disease;1;0;4;4;NULL;A98
A98.3;;A98.3_Marburg virus disease;1;0;4;4;NULL;A98
A98.4;;A98.4_Ebola virus disease;1;0;4;4;NULL;A98
A98.5;;A98.5_Haemorrhagic fever with renal syndrome;1;0;4;4;NULL;A98
A98.8;;A98.8_Other specified viral haemorrhagic fevers;1;0;4;4;NULL;A98
A99;;A99_Unspecified viral haemorrhagic fever;1;0;3;3;NULL;A92-A99
B00;;B00_Herpesviral [herpes simplex] infections;0;0;3;3;NULL;B00-B09
B00.0;;B00.0_Eczema herpeticum;1;0;4;4;NULL;B00
B00.1;;B00.1_Herpesviral vesicular dermatitis;1;0;4;4;NULL;B00
B00.2;;B00.2_Herpesviral gingivostomatitis and pharyngotonsillitis;1;0;4;4;NULL;B00
B00.3;;B00.3_Herpesviral meningitis;1;0;4;4;NULL;B00
B00.4;;B00.4_Herpesviral encephalitis;1;0;4;4;NULL;B00
B00.5;;B00.5_Herpesviral ocular disease;1;0;4;4;NULL;B00
B00.7;;B00.7_Disseminated herpesviral disease;1;0;4;4;NULL;B00
B00.8;;B00.8_Other forms of herpesviral infection;1;0;4;4;NULL;B00
B00.9;;B00.9_Herpesviral infection, unspecified;1;0;4;4;NULL;B00
B00-B09;;B00-B09_Viral infections characterized by skin and mucous membrane lesions;0;0;2;2;NULL;I
B01;;B01_Varicella [chickenpox];0;0;3;3;NULL;B00-B09
B01.0;;B01.0_Varicella meningitis;1;0;4;4;NULL;B01
B01.1;;B01.1_Varicella encephalitis;1;0;4;4;NULL;B01
B01.2;;B01.2_Varicella pneumonia;1;0;4;4;NULL;B01
B01.8;;B01.8_Varicella with other complications;1;0;4;4;NULL;B01
B01.9;;B01.9_Varicella without complication;1;0;4;4;NULL;B01
B02;;B02_Zoster [herpes zoster];0;0;3;3;NULL;B00-B09
B02.0;;B02.0_Zoster encephalitis;1;0;4;4;NULL;B02
B02.1;;B02.1_Zoster meningitis;1;0;4;4;NULL;B02
B02.2;;B02.2_Zoster with other nervous system involvement;1;0;4;4;NULL;B02
B02.3;;B02.3_Zoster ocular disease;1;0;4;4;NULL;B02
B02.7;;B02.7_Disseminated zoster;1;0;4;4;NULL;B02
B02.8;;B02.8_Zoster with other complications;1;0;4;4;NULL;B02
B02.9;;B02.9_Zoster without complication;1;0;4;4;NULL;B02
B03;;B03_Smallpox;1;0;3;3;NULL;B00-B09
B04;;B04_Monkeypox;1;0;3;3;NULL;B00-B09
B05;;B05_Measles;0;0;3;3;NULL;B00-B09
B05.0;;B05.0_Measles complicated by encephalitis;1;0;4;4;NULL;B05
B05.1;;B05.1_Measles complicated by meningitis;1;0;4;4;NULL;B05
B05.2;;B05.2_Measles complicated by pneumonia;1;0;4;4;NULL;B05
B05.3;;B05.3_Measles complicated by otitis media;1;0;4;4;NULL;B05
B05.4;;B05.4_Measles with intestinal complications;1;0;4;4;NULL;B05
B05.8;;B05.8_Measles with other complications;1;0;4;4;NULL;B05
B05.9;;B05.9_Measles without complication;1;0;4;4;NULL;B05
B06;;B06_Rubella [German measles];0;0;3;3;NULL;B00-B09
B06.0;;B06.0_Rubella with neurological complications;1;0;4;4;NULL;B06
B06.8;;B06.8_Rubella with other complications;1;0;4;4;NULL;B06
B06.9;;B06.9_Rubella without complication;1;0;4;4;NULL;B06
B07;;B07_Viral warts;1;0;3;3;NULL;B00-B09
B08;;B08_Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified;0;0;3;3;NULL;B00-B09
B08.0;;B08.0_Other orthopoxvirus infections;1;0;4;4;NULL;B08
B08.1;;B08.1_Molluscum contagiosum;1;0;4;4;NULL;B08
B08.2;;B08.2_Exanthema subitum [sixth disease];1;0;4;4;NULL;B08
B08.3;;B08.3_Erythema infectiosum [fifth disease];1;0;4;4;NULL;B08
B08.4;;B08.4_Enteroviral vesicular stomatitis with exanthem;1;0;4;4;NULL;B08
B08.5;;B08.5_Enteroviral vesicular pharyngitis;1;0;4;4;NULL;B08
B08.8;;B08.8_Other specified viral infections characterized by skin and mucous membrane lesions;1;0;4;4;NULL;B08
B09;;B09_Unspecified viral infection characterized by skin and mucous membrane lesions;1;0;3;3;NULL;B00-B09
B15;;B15_Acute hepatitis A;0;0;3;3;NULL;B15-B19
B15.0;;B15.0_Hepatitis A with hepatic coma;1;0;4;4;NULL;B15
B15.9;;B15.9_Hepatitis A without hepatic coma;1;0;4;4;NULL;B15
B15-B19;;B15-B19_Viral hepatitis;0;0;2;2;NULL;I
B16;;B16_Acute hepatitis B;0;0;3;3;NULL;B15-B19
B16.0;;B16.0_Acute hepatitis B with delta-agent (coinfection) with hepatic coma;1;0;4;4;NULL;B16
B16.1;;B16.1_Acute hepatitis B with delta-agent (coinfection) without hepatic coma;1;0;4;4;NULL;B16
B16.2;;B16.2_Acute hepatitis B without delta-agent with hepatic coma;1;0;4;4;NULL;B16
B16.9;;B16.9_Acute hepatitis B without delta-agent and without hepatic coma;1;0;4;4;NULL;B16
B17;;B17_Other acute viral hepatitis;0;0;3;3;NULL;B15-B19
B17.0;;B17.0_Acute delta-(super)infection in chronic hepatitis B;1;0;4;4;NULL;B17
B17.1;;B17.1_Acute hepatitis C;1;0;4;4;NULL;B17
B17.2;;B17.2_Acute hepatitis E;1;0;4;4;NULL;B17
B17.8;;B17.8_Other specified acute viral hepatitis;1;0;4;4;NULL;B17
B17.9;;B17.9_Acute viral hepatitis, unspecified;1;0;4;4;NULL;B17
B18;;B18_Chronic viral hepatitis;0;0;3;3;NULL;B15-B19
B18.0;;B18.0_Chronic viral hepatitis B with delta-agent;0;0;4;4;NULL;B18
B18.00;;B18.00_Chronic viral hepatitis B with delta-agent : immune-tolerant phase;1;0;5;5;NULL;B18.0
B18.09;;B18.09_Chronic viral hepatitis B with delta-agent : other and unspecified phase;1;0;5;5;NULL;B18.0
B18.1;;B18.1_Chronic viral hepatitis B without delta-agent;0;0;4;4;NULL;B18
B18.10;;B18.10_Chronic viral hepatitis B without delta-agent : immune-tolerant phase;1;0;5;5;NULL;B18.1
B18.19;;B18.19_Chronic viral hepatitis B without delta-agent : other and unspecified phase;1;0;5;5;NULL;B18.1
B18.2;;B18.2_Chronic viral hepatitis C;1;0;4;4;NULL;B18
B18.8;;B18.8_Other chronic viral hepatitis;1;0;4;4;NULL;B18
B18.9;;B18.9_Chronic viral hepatitis, unspecified;1;0;4;4;NULL;B18
B19;;B19_Unspecified viral hepatitis;0;0;3;3;NULL;B15-B19
B19.0;;B19.0_Unspecified viral hepatitis with hepatic coma;1;0;4;4;NULL;B19
B19.9;;B19.9_Unspecified viral hepatitis without hepatic coma;1;0;4;4;NULL;B19
B20;;B20_Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases;0;0;3;3;NULL;B20-B24
B20.0;;B20.0_HIV disease resulting in mycobacterial infection;1;0;4;4;NULL;B20
B20.1;;B20.1_HIV disease resulting in other bacterial infections;1;0;4;4;NULL;B20
B20.2;;B20.2_HIV disease resulting in cytomegaloviral disease;1;0;4;4;NULL;B20
B20.3;;B20.3_HIV disease resulting in other viral infections;1;0;4;4;NULL;B20
B20.4;;B20.4_HIV disease resulting in candidiasis;1;0;4;4;NULL;B20
B20.5;;B20.5_HIV disease resulting in other mycoses;1;0;4;4;NULL;B20
B20.6;;B20.6_HIV disease resulting in Pneumocystis jirovecii pneumonia;1;0;4;4;NULL;B20
B20.7;;B20.7_HIV disease resulting in multiple infections;1;0;4;4;NULL;B20
B20.8;;B20.8_HIV disease resulting in other infectious and parasitic diseases;1;0;4;4;NULL;B20
B20.9;;B20.9_HIV disease resulting in unspecified infectious or parasitic disease;1;0;4;4;NULL;B20
B20-B24;;B20-B24_Human immunodeficiency virus [HIV] disease;0;0;2;2;NULL;I
B21;;B21_Human immunodeficiency virus [HIV] disease resulting in malignant neoplasms;0;0;3;3;NULL;B20-B24
B21.0;;B21.0_HIV disease resulting in Kaposi sarcoma;1;0;4;4;NULL;B21
B21.1;;B21.1_HIV disease resulting in Burkitt lymphoma;1;0;4;4;NULL;B21
B21.2;;B21.2_HIV disease resulting in other types of non-Hodgkin lymphoma;1;0;4;4;NULL;B21
B21.3;;B21.3_HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue;1;0;4;4;NULL;B21
B21.7;;B21.7_HIV disease resulting in multiple malignant neoplasms;1;0;4;4;NULL;B21
B21.8;;B21.8_HIV disease resulting in other malignant neoplasms;1;0;4;4;NULL;B21
B21.9;;B21.9_HIV disease resulting in unspecified malignant neoplasm;1;0;4;4;NULL;B21
B22;;B22_Human immunodeficiency virus [HIV] disease resulting in other specified diseases;0;0;3;3;NULL;B20-B24
B22.0;;B22.0_HIV disease resulting in encephalopathy;1;0;4;4;NULL;B22
B22.1;;B22.1_HIV disease resulting in lymphoid interstitial pneumonitis;1;0;4;4;NULL;B22
B22.2;;B22.2_HIV disease resulting in wasting syndrome;1;0;4;4;NULL;B22
B22.7;;B22.7_HIV disease resulting in multiple diseases classified elsewhere;1;0;4;4;NULL;B22
B23;;B23_Human immunodeficiency virus [HIV] disease resulting in other conditions;0;0;3;3;NULL;B20-B24
B23.0;;B23.0_Acute HIV infection syndrome;1;0;4;4;NULL;B23
B23.1;;B23.1_HIV disease resulting in (persistent) generalized lymphadenopathy;1;0;4;4;NULL;B23
B23.2;;B23.2_HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified;1;0;4;4;NULL;B23
B23.8;;B23.8_HIV disease resulting in other specified conditions;1;0;4;4;NULL;B23
B24;;B24_Unspecified human immunodeficiency virus [HIV] disease;1;0;3;3;NULL;B20-B24
B25;;B25_Cytomegaloviral disease;0;0;3;3;NULL;B25-B34
B25.0;;B25.0_Cytomegaloviral pneumonitis;1;0;4;4;NULL;B25
B25.1;;B25.1_Cytomegaloviral hepatitis;1;0;4;4;NULL;B25
B25.2;;B25.2_Cytomegaloviral pancreatitis;1;0;4;4;NULL;B25
B25.8;;B25.8_Other cytomegaloviral diseases;1;0;4;4;NULL;B25
B25.9;;B25.9_Cytomegaloviral disease, unspecified;1;0;4;4;NULL;B25
B25-B34;;B25-B34_Other viral diseases;0;0;2;2;NULL;I
B26;;B26_Mumps;0;0;3;3;NULL;B25-B34
B26.0;;B26.0_Mumps orchitis;1;0;4;4;NULL;B26
B26.1;;B26.1_Mumps meningitis;1;0;4;4;NULL;B26
B26.2;;B26.2_Mumps encephalitis;1;0;4;4;NULL;B26
B26.3;;B26.3_Mumps pancreatitis;1;0;4;4;NULL;B26
B26.8;;B26.8_Mumps with other complications;1;0;4;4;NULL;B26
B26.9;;B26.9_Mumps without complication;1;0;4;4;NULL;B26
B27;;B27_Infectious mononucleosis;0;0;3;3;NULL;B25-B34
B27.0;;B27.0_Gammaherpesviral mononucleosis;1;0;4;4;NULL;B27
B27.1;;B27.1_Cytomegaloviral mononucleosis;1;0;4;4;NULL;B27
B27.8;;B27.8_Other infectious mononucleosis;1;0;4;4;NULL;B27
B27.9;;B27.9_Infectious mononucleosis, unspecified;1;0;4;4;NULL;B27
B30;;B30_Viral conjunctivitis;0;0;3;3;NULL;B25-B34
B30.0;;B30.0_Keratoconjunctivitis due to adenovirus;1;0;4;4;NULL;B30
B30.1;;B30.1_Conjunctivitis due to adenovirus;1;0;4;4;NULL;B30
B30.2;;B30.2_Viral pharyngoconjunctivitis;1;0;4;4;NULL;B30
B30.3;;B30.3_Acute epidemic haemorrhagic conjunctivitis (enteroviral);1;0;4;4;NULL;B30
B30.8;;B30.8_Other viral conjunctivitis;1;0;4;4;NULL;B30
B30.9;;B30.9_Viral conjunctivitis, unspecified;1;0;4;4;NULL;B30
B33;;B33_Other viral diseases, not elsewhere classified;0;0;3;3;NULL;B25-B34
B33.0;;B33.0_Epidemic myalgia;1;0;4;4;NULL;B33
B33.1;;B33.1_Ross River disease;1;0;4;4;NULL;B33
B33.2;;B33.2_Viral carditis;1;0;4;4;NULL;B33
B33.3;;B33.3_Retrovirus infections, not elsewhere classified;1;0;4;4;NULL;B33
B33.4;;B33.4_Hantavirus (cardio-)pulmonary syndrome [HPS] [HCPS];1;0;4;4;NULL;B33
B33.8;;B33.8_Other specified viral diseases;1;0;4;4;NULL;B33
B34;;B34_Viral infection of unspecified site;0;0;3;3;NULL;B25-B34
B34.0;;B34.0_Adenovirus infection, unspecified site;1;0;4;4;NULL;B34
B34.1;;B34.1_Enterovirus infection, unspecified site;1;0;4;4;NULL;B34
B34.2;;B34.2_Coronavirus infection, unspecified site;1;0;4;4;NULL;B34
B34.3;;B34.3_Parvovirus infection, unspecified site;1;0;4;4;NULL;B34
B34.4;;B34.4_Papovavirus infection, unspecified site;1;0;4;4;NULL;B34
B34.8;;B34.8_Other viral infections of unspecified site;1;0;4;4;NULL;B34
B34.9;;B34.9_Viral infection, unspecified;1;0;4;4;NULL;B34
B35;;B35_Dermatophytosis;0;0;3;3;NULL;B35-B49
B35.0;;B35.0_Tinea barbae and tinea capitis;1;0;4;4;NULL;B35
B35.1;;B35.1_Tinea unguium;1;0;4;4;NULL;B35
B35.2;;B35.2_Tinea manuum;1;0;4;4;NULL;B35
B35.3;;B35.3_Tinea pedis;1;0;4;4;NULL;B35
B35.4;;B35.4_Tinea corporis;1;0;4;4;NULL;B35
B35.5;;B35.5_Tinea imbricata;1;0;4;4;NULL;B35
B35.6;;B35.6_Tinea inguinalis [Tinea cruris];1;0;4;4;NULL;B35
B35.8;;B35.8_Other dermatophytoses;1;0;4;4;NULL;B35
B35.9;;B35.9_Dermatophytosis, unspecified;1;0;4;4;NULL;B35
B35-B49;;B35-B49_Mycoses;0;0;2;2;NULL;I
B36;;B36_Other superficial mycoses;0;0;3;3;NULL;B35-B49
B36.0;;B36.0_Pityriasis versicolor;1;0;4;4;NULL;B36
B36.1;;B36.1_Tinea nigra;1;0;4;4;NULL;B36
B36.2;;B36.2_White piedra;1;0;4;4;NULL;B36
B36.3;;B36.3_Black piedra;1;0;4;4;NULL;B36
B36.8;;B36.8_Other specified superficial mycoses;1;0;4;4;NULL;B36
B36.9;;B36.9_Superficial mycosis, unspecified;1;0;4;4;NULL;B36
B37;;B37_Candidiasis;0;0;3;3;NULL;B35-B49
B37.0;;B37.0_Candidal stomatitis;1;0;4;4;NULL;B37
B37.1;;B37.1_Pulmonary candidiasis;1;0;4;4;NULL;B37
B37.2;;B37.2_Candidiasis of skin and nail;1;0;4;4;NULL;B37
B37.3;;B37.3_Candidiasis of vulva and vagina;1;0;4;4;NULL;B37
B37.4;;B37.4_Candidiasis of other urogenital sites;1;0;4;4;NULL;B37
B37.5;;B37.5_Candidal meningitis;1;0;4;4;NULL;B37
B37.6;;B37.6_Candidal endocarditis;1;0;4;4;NULL;B37
B37.7;;B37.7_Candidal sepsis;1;0;4;4;NULL;B37
B37.8;;B37.8_Candidiasis of other sites;1;0;4;4;NULL;B37
B37.9;;B37.9_Candidiasis, unspecified;1;0;4;4;NULL;B37
B38;;B38_Coccidioidomycosis;0;0;3;3;NULL;B35-B49
B38.0;;B38.0_Acute pulmonary coccidioidomycosis;1;0;4;4;NULL;B38
B38.1;;B38.1_Chronic pulmonary coccidioidomycosis;1;0;4;4;NULL;B38
B38.2;;B38.2_Pulmonary coccidioidomycosis, unspecified;1;0;4;4;NULL;B38
B38.3;;B38.3_Cutaneous coccidioidomycosis;1;0;4;4;NULL;B38
B38.4;;B38.4_Coccidioidomycosis meningitis;1;0;4;4;NULL;B38
B38.7;;B38.7_Disseminated coccidioidomycosis;1;0;4;4;NULL;B38
B38.8;;B38.8_Other forms of coccidioidomycosis;1;0;4;4;NULL;B38
B38.9;;B38.9_Coccidioidomycosis, unspecified;1;0;4;4;NULL;B38
B39;;B39_Histoplasmosis;0;0;3;3;NULL;B35-B49
B39.0;;B39.0_Acute pulmonary histoplasmosis capsulati;1;0;4;4;NULL;B39
B39.1;;B39.1_Chronic pulmonary histoplasmosis capsulati;1;0;4;4;NULL;B39
B39.2;;B39.2_Pulmonary histoplasmosis capsulati, unspecified;1;0;4;4;NULL;B39
B39.3;;B39.3_Disseminated histoplasmosis capsulati;1;0;4;4;NULL;B39
B39.4;;B39.4_Histoplasmosis capsulati, unspecified;1;0;4;4;NULL;B39
B39.5;;B39.5_Histoplasmosis duboisii;1;0;4;4;NULL;B39
B39.9;;B39.9_Histoplasmosis, unspecified;1;0;4;4;NULL;B39
B40;;B40_Blastomycosis;0;0;3;3;NULL;B35-B49
B40.0;;B40.0_Acute pulmonary blastomycosis;1;0;4;4;NULL;B40
B40.1;;B40.1_Chronic pulmonary blastomycosis;1;0;4;4;NULL;B40
B40.2;;B40.2_Pulmonary blastomycosis, unspecified;1;0;4;4;NULL;B40
B40.3;;B40.3_Cutaneous blastomycosis;1;0;4;4;NULL;B40
B40.7;;B40.7_Disseminated blastomycosis;1;0;4;4;NULL;B40
B40.8;;B40.8_Other forms of blastomycosis;1;0;4;4;NULL;B40
B40.9;;B40.9_Blastomycosis, unspecified;1;0;4;4;NULL;B40
B41;;B41_Paracoccidioidomycosis;0;0;3;3;NULL;B35-B49
B41.0;;B41.0_Pulmonary paracoccidioidomycosis;1;0;4;4;NULL;B41
B41.7;;B41.7_Disseminated paracoccidioidomycosis;1;0;4;4;NULL;B41
B41.8;;B41.8_Other forms of paracoccidioidomycosis;1;0;4;4;NULL;B41
B41.9;;B41.9_Paracoccidioidomycosis, unspecified;1;0;4;4;NULL;B41
B42;;B42_Sporotrichosis;0;0;3;3;NULL;B35-B49
B42.0;;B42.0_Pulmonary sporotrichosis;1;0;4;4;NULL;B42
B42.1;;B42.1_Lymphocutaneous sporotrichosis;1;0;4;4;NULL;B42
B42.7;;B42.7_Disseminated sporotrichosis;1;0;4;4;NULL;B42
B42.8;;B42.8_Other forms of sporotrichosis;1;0;4;4;NULL;B42
